Epoch_ms,FSR-1,FSR-2,FSR-3,FSR-4,FSR-5,FSR-6
1769641186995,0,0,0,0,0,17
1769641186997,0,0,0,0,0,11
1769641186998,0,0,0,0,0,16
1769641186000,0,0,0,0,0,17
1769641186001,0,0,0,0,0,14
1769641186003,0,0,0,0,0,16
1769641186004,0,0,0,0,0,17
1769641186005,0,0,0,0,0,16
1769641186007,0,0,0,0,0,14
1769641186008,0,0,0,0,0,16
1769641186010,0,0,0,0,0,13
1769641186011,0,0,0,0,0,13
1769641186013,0,0,0,0,0,14
1769641186014,0,0,0,0,0,17
1769641186015,0,0,0,0,0,16
1769641186017,0,0,0,0,0,17
1769641186018,0,0,0,0,0,16
1769641186020,0,0,0,0,0,11
1769641186021,0,0,0,0,0,16
1769641186023,0,0,0,0,0,17
1769641186024,0,0,0,0,0,17
1769641186025,0,0,0,0,0,16
1769641186027,0,0,0,0,0,17
1769641186028,0,0,0,0,0,13
1769641186030,0,0,0,0,0,16
1769641186031,0,0,0,0,0,16
1769641186033,0,0,0,0,0,17
1769641186034,0,0,0,0,0,13
1769641186035,0,0,0,0,0,17
1769641186037,0,0,0,0,0,16
1769641186038,0,0,0,0,0,17
1769641186040,0,0,0,0,0,16
1769641186041,0,0,0,0,0,17
1769641186042,0,0,0,0,0,17
1769641186044,0,0,0,0,0,17
1769641186045,0,0,0,0,0,17
1769641186047,0,0,0,0,0,16
1769641186048,0,0,0,0,0,17
1769641186050,0,0,0,0,0,17
1769641186051,0,0,0,0,0,17
1769641186052,0,0,0,0,0,18
1769641186054,0,0,0,0,0,14
1769641186055,0,0,0,0,0,17
1769641186057,0,0,0,0,0,18
1769641186058,0,0,0,0,0,17
1769641186060,0,0,0,0,0,16
1769641186061,0,0,0,0,0,17
1769641186062,0,0,0,0,0,17
1769641186064,0,0,0,0,0,13
1769641186065,0,0,0,0,0,18
1769641186067,0,0,0,0,0,15
1769641186068,0,0,0,0,0,17
1769641186070,0,0,0,0,0,17
1769641186071,0,0,0,0,0,16
1769641186072,0,0,0,0,0,17
1769641186074,0,0,0,0,0,17
1769641186075,0,0,0,0,0,18
1769641186077,0,0,0,0,0,16
1769641186078,0,0,0,0,0,18
1769641186080,0,0,0,0,0,18
1769641186081,0,0,0,0,0,18
1769641186082,0,0,0,0,0,17
1769641186084,0,0,0,0,0,19
1769641186085,0,0,0,0,0,17
1769641186087,0,0,0,0,0,17
1769641186088,0,0,0,0,0,16
1769641186090,0,0,0,0,0,17
1769641186091,0,0,0,0,0,17
1769641186092,0,0,0,0,0,18
1769641186094,0,0,0,0,0,18
1769641186095,0,0,0,0,0,18
1769641186097,0,0,0,0,0,18
1769641186098,0,0,0,0,0,17
1769641186100,0,0,0,0,0,17
1769641186101,0,0,0,0,0,16
1769641186102,0,0,0,0,0,17
1769641186104,0,0,0,0,0,17
1769641186105,0,0,0,0,0,17
1769641186107,0,0,0,0,0,16
1769641186108,0,0,0,0,0,18
1769641186110,0,0,0,0,0,17
1769641186111,0,0,0,0,0,17
1769641186112,0,0,0,0,0,17
1769641186114,0,0,0,0,0,18
1769641186115,0,0,0,0,0,17
1769641186117,0,0,0,0,0,18
1769641186118,0,0,0,0,0,16
1769641186120,0,0,0,0,0,18
1769641186121,0,0,0,0,0,19
1769641186122,0,0,0,0,0,18
1769641186124,0,0,0,0,0,17
1769641186125,0,0,0,0,0,17
1769641186127,0,0,0,0,0,17
1769641186128,0,0,0,0,0,18
1769641186130,0,0,0,0,0,17
1769641186131,0,0,0,0,0,17
1769641186132,0,0,0,0,0,17
1769641186134,0,0,0,0,0,18
1769641186135,0,0,0,0,0,17
1769641186137,0,0,0,0,0,17
1769641186138,0,0,0,0,0,18
1769641186140,0,0,0,0,0,17
1769641186141,0,0,0,0,0,18
1769641186142,0,0,0,0,0,17
1769641186144,0,0,0,0,0,17
1769641186145,0,0,0,0,0,18
1769641186147,0,0,0,0,0,17
1769641186148,0,0,0,0,0,17
1769641186150,0,0,0,0,0,16
1769641186151,0,0,0,0,0,17
1769641186152,0,0,0,0,0,17
1769641186154,0,0,0,0,0,17
1769641186155,0,0,0,0,0,19
1769641186157,0,0,0,0,0,17
1769641186158,0,0,0,0,0,19
1769641186160,0,0,0,0,0,18
1769641186161,0,0,0,0,0,18
1769641186162,0,0,0,0,0,17
1769641186164,0,0,0,0,0,17
1769641186165,0,0,0,0,0,17
1769641186167,0,0,0,0,0,17
1769641186168,0,0,0,0,0,17
1769641186170,0,0,0,0,0,17
1769641186171,0,0,0,0,0,16
1769641186172,0,0,0,0,0,18
1769641186174,0,0,0,0,0,19
1769641186175,0,0,0,0,0,17
1769641186177,0,0,0,0,0,17
1769641186178,0,0,0,0,0,19
1769641186180,0,0,0,0,0,18
1769641186181,0,0,0,0,0,18
1769641186182,0,0,0,0,0,18
1769641186184,0,0,0,0,0,16
1769641186185,0,0,0,0,0,18
1769641186187,0,0,0,0,0,16
1769641186188,0,0,0,0,0,17
1769641186190,0,0,0,0,0,17
1769641186191,0,0,0,0,0,17
1769641186192,0,0,0,0,0,17
1769641186194,0,0,0,0,0,18
1769641186195,0,0,0,0,0,18
1769641186197,0,0,0,0,0,18
1769641186198,0,0,0,0,0,18
1769641186200,0,0,0,0,0,18
1769641186201,0,0,0,0,0,18
1769641186202,0,0,0,0,0,18
1769641186204,0,0,0,0,0,18
1769641186205,0,0,0,0,0,18
1769641186207,0,0,0,0,0,19
1769641186208,0,0,0,0,0,17
1769641186209,0,0,0,0,0,18
1769641186211,0,0,0,0,0,18
1769641186212,0,0,0,0,0,18
1769641186214,0,0,0,0,0,19
1769641186215,0,0,0,0,0,19
1769641186217,0,0,0,0,0,18
1769641186218,0,0,0,0,0,18
1769641186219,0,0,0,0,0,17
1769641186221,0,0,0,0,0,18
1769641186222,0,0,0,0,0,18
1769641186224,0,0,0,0,0,17
1769641186225,0,0,0,0,0,18
1769641186227,0,0,0,0,0,18
1769641186228,0,0,0,0,0,19
1769641186229,0,0,0,0,0,18
1769641186231,0,0,0,0,0,17
1769641186232,0,0,0,0,0,17
1769641186234,0,0,0,0,0,18
1769641186369,0,0,0,0,0,19
1769641186370,0,0,0,0,0,17
1769641186372,0,0,0,0,0,19
1769641186373,0,0,0,0,0,18
1769641186375,0,0,0,0,0,18
1769641186376,0,0,0,0,0,19
1769641186377,0,0,0,0,0,18
1769641186379,0,0,0,0,0,19
1769641186380,0,0,0,0,0,18
1769641186382,0,0,0,0,0,18
1769641186383,0,0,0,0,0,18
1769641186385,0,0,0,0,0,19
1769641186386,0,0,0,0,0,19
1769641186387,0,0,0,0,0,18
1769641186389,0,0,0,0,0,19
1769641186390,0,0,0,0,0,19
1769641186392,0,0,0,0,0,19
1769641186393,0,0,0,0,0,18
1769641186395,0,0,0,0,0,19
1769641186396,0,0,0,0,0,19
1769641186397,0,0,0,0,0,19
1769641186399,0,0,0,0,0,18
1769641186400,0,0,0,0,0,19
1769641186402,0,0,0,0,0,18
1769641186403,0,0,0,0,0,19
1769641186405,0,0,0,0,0,18
1769641186406,0,0,0,0,0,19
1769641186407,0,0,0,0,0,19
1769641186409,0,0,0,0,0,18
1769641186410,0,0,0,0,0,19
1769641186412,0,0,0,0,0,18
1769641186413,0,0,0,0,0,18
1769641186415,0,0,0,0,0,19
1769641186416,0,0,0,0,0,18
1769641186417,0,0,0,0,0,19
1769641186419,0,0,0,0,0,19
1769641186420,0,0,0,0,0,19
1769641186422,0,0,0,0,0,18
1769641186423,0,0,0,0,0,19
1769641186425,0,0,0,0,0,19
1769641186426,0,0,0,0,0,19
1769641186427,0,0,0,0,0,18
1769641186429,0,0,0,0,0,18
1769641186430,0,0,0,0,0,18
1769641186432,0,0,0,0,0,18
1769641186433,0,0,0,0,0,18
1769641186435,0,0,0,0,0,19
1769641186436,0,0,0,0,0,19
1769641186437,0,0,0,0,0,19
1769641186439,0,0,0,0,0,19
1769641186440,0,0,0,0,0,17
1769641186442,0,0,0,0,0,19
1769641186443,0,0,0,0,0,18
1769641186444,0,0,0,0,0,19
1769641186446,0,0,0,0,0,20
1769641186447,0,0,0,0,0,17
1769641186449,0,0,0,0,0,18
1769641186450,0,0,0,0,0,19
1769641186452,0,0,0,0,0,19
1769641186453,0,0,0,0,0,20
1769641186454,0,0,0,0,0,19
1769641186456,0,0,0,0,0,18
1769641186457,0,0,0,0,0,19
1769641186459,0,0,0,0,0,19
1769641186460,0,0,0,0,0,19
1769641186462,0,0,0,0,0,19
1769641186463,0,0,0,0,0,19
1769641186465,0,0,0,0,0,20
1769641186466,0,0,0,0,0,19
1769641186468,0,0,0,0,0,19
1769641186469,0,0,0,0,0,19
1769641186470,0,0,0,0,0,19
1769641186472,0,0,0,0,0,19
1769641186473,0,0,0,0,0,19
1769641186475,0,0,0,0,0,19
1769641186476,0,0,0,0,0,18
1769641186478,0,0,0,0,0,19
1769641186479,0,0,0,0,0,19
1769641186480,0,0,0,0,0,20
1769641186482,0,0,0,0,0,19
1769641186483,0,0,0,0,0,21
1769641186485,0,0,0,0,0,19
1769641186486,0,0,0,0,0,18
1769641186488,0,0,0,0,0,19
1769641186489,0,0,0,0,0,18
1769641186490,0,0,0,0,0,19
1769641186492,0,0,0,0,0,19
1769641186493,0,0,0,0,0,19
1769641186495,0,0,0,0,0,19
1769641186496,0,0,0,0,0,19
1769641186498,0,0,0,0,0,18
1769641186499,0,0,0,0,0,19
1769641186500,0,0,0,0,0,18
1769641186502,0,0,0,0,0,18
1769641186503,0,0,0,0,0,19
1769641186505,0,0,0,0,0,19
1769641186506,0,0,0,0,0,19
1769641186508,0,0,0,0,0,19
1769641186509,0,0,0,0,0,18
1769641186510,0,0,0,0,0,20
1769641186512,0,0,0,0,0,20
1769641186513,0,0,0,0,0,19
1769641186515,0,0,0,0,0,21
1769641186516,0,0,0,0,0,18
1769641186517,0,0,0,0,0,18
1769641186519,0,0,0,0,0,19
1769641186520,0,0,0,0,0,18
1769641186522,0,0,0,0,0,19
1769641186523,0,0,0,0,0,19
1769641186525,0,0,0,0,0,17
1769641186526,0,0,0,0,0,19
1769641186528,0,0,0,0,0,19
1769641186529,0,0,0,0,0,18
1769641186530,0,0,0,0,0,18
1769641186532,0,0,0,0,0,18
1769641186533,0,0,0,0,0,18
1769641186535,0,0,0,0,0,18
1769641186536,0,0,0,0,0,18
1769641186538,0,0,0,0,0,19
1769641186539,0,0,0,0,0,19
1769641186540,0,0,0,0,0,19
1769641186542,0,0,0,0,0,18
1769641186543,0,0,0,0,0,19
1769641186545,0,0,0,0,0,19
1769641186546,0,0,0,0,0,18
1769641186548,0,0,0,0,0,18
1769641186549,0,0,0,0,0,18
1769641186550,0,0,0,0,0,18
1769641186552,0,0,0,0,0,19
1769641186553,0,0,0,0,0,17
1769641186555,0,0,0,0,0,18
1769641186556,0,0,0,0,0,18
1769641186557,0,0,0,0,0,18
1769641186559,0,0,0,0,0,17
1769641186560,0,0,0,0,0,18
1769641186562,0,0,0,0,0,17
1769641186563,0,0,0,0,0,16
1769641186565,0,0,0,0,0,17
1769641186566,0,0,0,0,0,17
1769641186567,0,0,0,0,0,17
1769641186569,0,0,0,0,0,18
1769641186570,0,0,0,0,0,16
1769641186572,0,0,0,0,0,13
1769641186573,0,0,0,0,0,17
1769641186575,0,0,0,0,0,13
1769641186576,0,0,0,0,0,14
1769641187577,0,0,0,0,0,13
1769641187579,0,0,0,0,0,12
1769641187580,0,0,0,0,0,14
1769641187582,0,0,0,0,0,13
1769641187583,0,0,0,0,0,16
1769641187585,0,0,0,0,0,12
1769641187586,0,0,0,0,0,12
1769641187587,0,0,0,0,0,13
1769641187589,0,0,0,0,0,12
1769641187590,0,0,0,0,0,17
1769641187592,0,0,0,0,0,16
1769641187593,0,0,0,0,0,13
1769641187595,0,0,0,0,0,16
1769641187596,0,0,0,0,0,13
1769641187597,0,0,0,0,0,13
1769641187599,0,0,0,0,0,16
1769641187600,0,0,0,0,0,17
1769641187602,0,0,0,0,0,15
1769641187603,0,0,0,0,0,14
1769641187605,0,0,0,0,0,16
1769641187606,0,0,0,0,0,13
1769641187607,0,0,0,0,0,16
1769641187609,0,0,0,0,0,13
1769641187610,0,0,0,0,0,13
1769641187612,0,0,0,0,0,12
1769641187613,0,0,0,0,0,13
1769641187615,0,0,0,0,0,12
1769641187616,0,0,0,0,0,13
1769641187617,0,0,0,0,0,14
1769641187619,0,0,0,0,0,17
1769641187620,0,0,0,0,0,13
1769641187622,0,0,0,0,0,16
1769641187623,0,0,0,0,0,13
1769641187624,0,0,0,0,0,13
1769641187626,0,0,0,0,0,12
1769641187627,0,0,0,0,0,14
1769641187629,0,0,0,0,0,17
1769641187630,0,0,0,0,0,14
1769641187632,0,0,0,0,0,14
1769641187633,0,0,0,0,0,17
1769641187634,0,0,0,0,0,17
1769641187636,0,0,0,0,0,17
1769641187637,0,0,0,0,0,16
1769641187639,0,0,0,0,0,17
1769641187640,0,0,0,0,0,17
1769641187642,0,0,0,0,0,17
1769641187643,0,0,0,0,0,17
1769641187644,0,0,0,0,0,13
1769641187646,0,0,0,0,0,16
1769641187647,0,0,0,0,0,17
1769641187649,0,0,0,0,0,16
1769641187650,0,0,0,0,0,16
1769641187652,0,0,0,0,0,19
1769641187653,0,0,0,0,0,18
1769641187654,0,0,0,0,0,17
1769641187656,0,0,0,0,0,16
1769641187657,0,0,0,0,0,17
1769641187659,0,0,0,0,0,16
1769641187660,0,0,0,0,0,17
1769641187662,0,0,0,0,0,17
1769641187663,0,0,0,0,0,17
1769641187664,0,0,0,0,0,17
1769641187666,0,0,0,0,0,19
1769641187667,0,0,0,0,0,17
1769641187669,0,0,0,0,0,19
1769641187670,0,0,0,0,0,16
1769641187672,0,0,0,0,0,19
1769641187673,0,0,0,0,0,13
1769641187674,0,0,0,0,0,17
1769641187676,0,0,0,0,0,17
1769641187677,0,0,0,0,0,17
1769641187679,0,0,0,0,0,16
1769641187680,0,0,0,0,0,17
1769641187682,0,0,0,0,0,16
1769641187683,0,0,0,0,0,13
1769641187684,0,0,0,0,0,13
1769641187686,0,0,0,0,0,16
1769641187687,0,0,0,0,0,13
1769641187689,0,0,0,0,0,11
1769641187690,0,0,0,0,0,13
1769641187691,0,0,0,0,0,12
1769641187693,0,0,0,0,0,11
1769641187694,0,0,0,0,0,13
1769641187696,0,0,0,0,0,13
1769641187697,0,0,0,0,0,13
1769641187699,0,0,0,0,0,13
1769641187700,0,0,0,0,0,16
1769641187701,0,0,0,0,0,13
1769641187703,0,0,0,0,0,16
1769641187704,0,0,0,0,0,12
1769641187706,0,0,0,0,0,12
1769641187707,0,0,0,0,0,13
1769641187709,0,0,0,0,0,17
1769641187710,0,0,0,0,0,14
1769641187711,0,0,0,0,0,16
1769641187713,0,0,0,0,0,16
1769641187714,0,0,0,0,0,12
1769641187716,0,0,0,0,0,12
1769641187717,0,0,0,0,0,11
1769641187719,0,0,0,0,0,14
1769641187720,0,0,0,0,0,13
1769641187721,0,0,0,0,0,13
1769641187723,0,0,0,0,0,13
1769641187724,0,0,0,0,0,13
1769641187726,0,0,0,0,0,13
1769641187727,0,0,0,0,0,13
1769641187729,0,0,0,0,0,12
1769641187730,0,0,0,0,0,16
1769641187731,0,0,0,0,0,14
1769641187733,0,0,0,0,0,16
1769641187734,0,0,0,0,0,16
1769641187736,0,0,0,0,0,14
1769641187737,0,0,0,0,0,17
1769641187739,0,0,0,0,0,16
1769641187740,0,0,0,0,0,17
1769641187741,0,0,0,0,0,17
1769641187743,0,0,0,0,0,14
1769641187744,0,0,0,0,0,16
1769641187746,0,0,0,0,0,16
1769641187747,0,0,0,0,0,16
1769641187749,0,0,0,0,0,11
1769641187750,0,0,0,0,0,13
1769641187751,0,0,0,0,0,12
1769641187753,0,0,0,0,0,13
1769641187754,0,0,0,0,0,12
1769641187756,0,0,0,0,0,12
1769641187757,0,0,0,0,0,12
1769641187758,0,0,0,0,0,16
1769641187760,0,0,0,0,0,13
1769641187761,0,0,0,0,0,13
1769641187763,0,0,0,0,0,13
1769641187764,0,0,0,0,0,12
1769641187766,0,0,0,0,0,12
1769641187767,0,0,0,0,0,13
1769641187768,0,0,0,0,0,13
1769641187770,0,0,0,0,0,17
1769641187771,0,0,0,0,0,13
1769641187773,0,0,0,0,0,17
1769641187774,0,0,0,0,0,13
1769641187776,0,0,0,0,0,16
1769641187777,0,0,0,0,0,14
1769641187778,0,0,0,0,0,16
1769641187780,0,0,0,0,0,16
1769641187781,0,0,0,0,0,12
1769641187783,0,0,0,0,0,14
1769641187784,0,0,0,0,0,17
1769641187786,0,0,0,0,0,17
1769641187787,0,0,0,0,0,16
1769641187788,0,0,0,0,0,17
1769641187790,0,0,0,0,0,17
1769641187791,0,0,0,0,0,13
1769641187793,0,0,0,0,0,17
1769641187794,0,0,0,0,0,19
1769641187796,0,0,0,0,0,16
1769641187797,0,0,0,0,0,16
1769641187798,0,0,0,0,0,17
1769641187800,0,0,0,0,0,13
1769641187801,0,0,0,0,0,16
1769641187803,0,0,0,0,0,17
1769641187804,0,0,0,0,0,17
1769641187806,0,0,0,0,0,18
1769641187807,0,0,0,0,0,17
1769641187808,0,0,0,0,0,17
1769641187810,0,0,0,0,0,16
1769641187811,0,0,0,0,0,17
1769641187813,0,0,0,0,0,17
1769641187814,0,0,0,0,0,18
1769641187816,0,0,0,0,0,17
1769641187817,0,0,0,0,0,17
1769641187818,0,0,0,0,0,19
1769641187820,0,0,0,0,0,17
1769641187821,0,0,0,0,0,19
1769641187823,0,0,0,0,0,18
1769641187824,0,0,0,0,0,17
1769641187825,0,0,0,0,0,19
1769641187827,0,0,0,0,0,18
1769641187828,0,0,0,0,0,17
1769641187830,0,0,0,0,0,18
1769641187831,0,0,0,0,0,18
1769641187833,0,0,0,0,0,18
1769641187834,0,0,0,0,0,18
1769641187835,0,0,0,0,0,19
1769641187837,0,0,0,0,0,17
1769641187838,0,0,0,0,0,17
1769641187840,0,0,0,0,0,18
1769641187841,0,0,0,0,0,17
1769641187843,0,0,0,0,0,19
1769641187844,0,0,0,0,0,18
1769641187845,0,0,0,0,0,18
1769641187847,0,0,0,0,0,19
1769641187848,0,0,0,0,0,18
1769641187850,0,0,0,0,0,18
1769641187851,0,0,0,0,0,18
1769641187853,0,0,0,0,0,17
1769641187854,0,0,0,0,0,18
1769641187855,0,0,0,0,0,18
1769641187857,0,0,0,0,0,18
1769641187858,0,0,0,0,0,18
1769641187860,0,0,0,0,0,17
1769641187861,0,0,0,0,0,18
1769641187863,0,0,0,0,0,17
1769641187864,0,0,0,0,0,18
1769641187865,0,0,0,0,0,18
1769641187867,0,0,0,0,0,16
1769641187868,0,0,0,0,0,18
1769641187870,0,0,0,0,0,19
1769641187871,0,0,0,0,0,17
1769641187873,0,0,0,0,0,19
1769641187874,0,0,0,0,0,18
1769641187875,0,0,0,0,0,18
1769641187877,0,0,0,0,0,17
1769641187878,0,0,0,0,0,18
1769641187880,0,0,0,0,0,19
1769641187881,0,0,0,0,0,19
1769641187883,0,0,0,0,0,19
1769641187884,0,0,0,0,0,19
1769641187885,0,0,0,0,0,20
1769641187887,0,0,0,0,0,19
1769641187888,0,0,0,0,0,20
1769641187890,0,0,0,0,0,20
1769641187891,0,0,0,0,0,19
1769641187892,0,0,0,0,0,19
1769641187894,0,0,0,0,0,19
1769641187895,0,0,0,0,0,20
1769641187897,0,0,0,0,0,21
1769641187898,0,0,0,0,0,19
1769641187900,0,0,0,0,0,19
1769641187901,0,0,0,0,0,20
1769641187902,0,0,0,0,0,20
1769641187904,0,0,0,0,0,21
1769641187905,0,0,0,0,0,21
1769641187907,0,0,0,0,0,20
1769641187908,0,0,0,0,0,20
1769641187910,0,0,0,0,0,21
1769641187911,0,0,0,0,0,21
1769641187912,0,0,0,0,0,20
1769641187914,0,0,0,0,0,20
1769641187915,0,0,0,0,0,19
1769641187917,0,0,0,0,0,19
1769641187918,0,0,0,0,0,20
1769641187920,0,0,0,0,0,19
1769641187921,0,0,0,0,0,19
1769641187922,0,0,0,0,0,19
1769641187924,0,0,0,0,0,19
1769641187925,0,0,0,0,0,20
1769641187927,0,0,0,0,0,21
1769641187928,0,0,0,0,0,19
1769641187930,0,0,0,0,0,20
1769641187931,0,0,0,0,0,20
1769641187932,0,0,0,0,0,20
1769641187934,0,0,0,0,0,21
1769641187935,0,0,0,0,0,19
1769641187937,0,0,0,0,0,20
1769641187938,0,0,0,0,0,20
1769641187940,0,0,0,0,0,20
1769641187941,0,0,0,0,0,20
1769641187942,0,0,0,0,0,21
1769641187944,0,0,0,0,0,19
1769641187945,0,0,0,0,0,20
1769641187947,0,0,0,0,0,21
1769641187948,0,0,0,0,0,21
1769641187950,0,0,0,0,0,21
1769641187951,0,0,0,0,0,20
1769641187952,0,0,0,0,0,20
1769641187954,0,0,0,0,0,21
1769641187955,0,0,0,0,0,19
1769641187957,0,0,0,0,0,21
1769641187958,0,0,0,0,0,20
1769641187959,0,0,0,0,0,19
1769641187961,0,0,0,0,0,19
1769641187962,0,0,0,0,0,19
1769641187964,0,0,0,0,0,19
1769641187965,0,0,0,0,0,21
1769641187967,0,0,0,0,0,20
1769641187968,0,0,0,0,0,19
1769641187969,0,0,0,0,0,19
1769641187971,0,0,0,0,0,20
1769641187972,0,0,0,0,0,20
1769641187974,0,0,0,0,0,19
1769641187975,0,0,0,0,0,20
1769641187977,0,0,0,0,0,20
1769641187978,0,0,0,0,0,19
1769641187979,0,0,0,0,0,20
1769641187981,0,0,0,0,0,19
1769641187982,0,0,0,0,0,20
1769641187984,0,0,0,0,0,20
1769641187985,0,0,0,0,0,20
1769641187987,0,0,0,0,0,21
1769641187988,0,0,0,0,0,21
1769641187989,0,0,0,0,0,20
1769641187991,0,0,0,0,0,21
1769641187992,0,0,0,0,0,21
1769641187994,0,0,0,0,0,22
1769641187995,0,0,0,0,0,19
1769641187997,0,0,0,0,0,21
1769641187998,0,0,0,0,0,19
1769641187999,0,0,0,0,0,21
1769641187001,0,0,0,0,0,21
1769641187002,0,0,0,0,0,20
1769641187004,0,0,0,0,0,21
1769641187005,0,0,0,0,0,21
1769641187007,0,0,0,0,0,20
1769641187008,0,0,0,0,0,20
1769641187009,0,0,0,0,0,21
1769641187011,0,0,0,0,0,20
1769641187012,0,0,0,0,0,21
1769641187014,0,0,0,0,0,21
1769641187015,0,0,0,0,0,22
1769641187017,0,0,0,0,0,21
1769641187018,0,0,0,0,0,22
1769641187020,0,0,0,0,0,22
1769641187021,0,0,0,0,0,20
1769641187022,0,0,0,0,0,20
1769641187024,0,0,0,0,0,22
1769641187025,0,0,0,0,0,21
1769641187027,0,0,0,0,0,22
1769641187028,0,0,0,0,0,21
1769641187030,0,0,0,0,0,22
1769641187031,0,0,0,0,0,21
1769641187032,0,0,0,0,0,20
1769641187034,0,0,0,0,0,23
1769641187035,0,0,0,0,0,21
1769641187037,0,0,0,0,0,20
1769641187038,0,0,0,0,0,21
1769641187040,0,0,0,0,0,20
1769641187041,0,0,0,0,0,22
1769641187042,0,0,0,0,0,22
1769641187044,0,0,0,0,0,20
1769641187045,0,0,0,0,0,22
1769641187047,0,0,0,0,0,21
1769641187048,0,0,0,0,0,20
1769641187050,0,0,0,0,0,23
1769641187051,0,0,0,0,0,22
1769641187052,0,0,0,0,0,21
1769641187054,0,0,0,0,0,21
1769641187055,0,0,0,0,0,21
1769641187057,0,0,0,0,0,21
1769641187058,0,0,0,0,0,21
1769641187060,0,0,0,0,0,22
1769641187061,0,0,0,0,0,21
1769641187062,0,0,0,0,0,21
1769641187064,0,0,0,0,0,22
1769641187065,0,0,0,0,0,21
1769641187067,0,0,0,0,0,21
1769641187068,0,0,0,0,0,21
1769641187070,0,0,0,0,0,21
1769641187071,0,0,0,0,0,21
1769641187072,0,0,0,0,0,22
1769641187074,0,0,0,0,0,21
1769641187075,0,0,0,0,0,21
1769641187077,0,0,0,0,0,22
1769641187078,0,0,0,0,0,22
1769641187080,0,0,0,0,0,21
1769641187081,0,0,0,0,0,22
1769641187304,0,0,0,0,0,21
1769641187305,0,0,0,0,0,22
1769641187307,0,0,0,0,0,22
1769641187308,0,0,0,0,0,23
1769641187309,0,0,0,0,0,20
1769641187311,0,0,0,0,0,21
1769641187312,0,0,0,0,0,20
1769641187314,0,0,0,0,0,21
1769641187315,0,0,0,0,0,22
1769641187317,0,0,0,0,0,21
1769641187318,0,0,0,0,0,20
1769641187319,0,0,0,0,0,20
1769641187321,0,0,0,0,0,22
1769641187322,0,0,0,0,0,23
1769641187324,0,0,0,0,0,23
1769641187325,0,0,0,0,0,23
1769641187327,0,0,0,0,0,22
1769641187328,0,0,0,0,0,24
1769641187329,0,0,0,0,0,23
1769641187331,0,0,0,0,0,22
1769641187332,0,0,0,0,0,22
1769641187334,0,0,0,0,0,21
1769641187335,0,0,0,0,0,23
1769641187336,0,0,0,0,0,21
1769641187338,0,0,0,0,0,22
1769641187339,0,0,0,0,0,23
1769641187341,0,0,0,0,0,22
1769641187342,0,0,0,0,0,22
1769641187344,0,0,0,0,0,22
1769641187345,0,0,0,0,0,24
1769641187346,0,0,0,0,0,23
1769641187348,0,0,0,0,0,22
1769641187349,0,0,0,0,0,23
1769641187351,0,0,0,0,0,23
1769641187352,0,0,0,0,0,22
1769641187354,0,0,0,0,0,23
1769641187355,0,0,0,0,0,23
1769641187356,0,0,0,0,0,21
1769641187358,0,0,0,0,0,23
1769641187359,0,0,0,0,0,22
1769641187361,0,0,0,0,0,21
1769641187362,0,0,0,0,0,21
1769641187364,0,0,0,0,0,22
1769641187365,0,0,0,0,0,22
1769641187366,0,0,0,0,0,23
1769641187368,0,0,0,0,0,23
1769641187369,0,0,0,0,0,25
1769641187371,0,0,0,0,0,24
1769641187372,0,0,0,0,0,25
1769641187374,0,0,0,0,0,26
1769641187375,0,0,0,0,0,25
1769641187376,0,0,0,0,0,26
1769641187378,0,0,0,0,0,25
1769641187379,0,0,0,0,0,25
1769641187381,0,0,0,0,0,26
1769641187382,0,0,0,0,0,26
1769641187384,0,0,0,0,0,25
1769641187385,0,0,0,0,0,25
1769641187386,0,0,0,0,0,24
1769641187388,0,0,0,0,0,25
1769641187389,0,0,0,0,0,24
1769641187391,0,0,0,0,0,25
1769641187392,0,0,0,0,0,24
1769641187394,0,0,0,0,0,24
1769641187395,0,0,0,0,0,25
1769641187396,0,0,0,0,0,24
1769641187398,0,0,0,0,0,24
1769641187399,0,0,0,0,0,25
1769641187401,0,0,0,0,0,25
1769641187402,0,0,0,0,0,25
1769641187404,0,0,0,0,0,25
1769641187405,0,0,0,0,0,26
1769641187406,0,0,0,0,0,25
1769641187408,0,0,0,0,0,24
1769641187409,0,0,0,0,0,24
1769641187411,0,0,0,0,0,26
1769641187412,0,0,0,0,0,25
1769641187414,0,0,0,0,0,25
1769641187415,0,0,0,0,0,25
1769641187416,0,0,0,0,0,25
1769641187418,0,0,0,0,0,26
1769641187419,0,0,0,0,0,27
1769641187421,0,0,0,0,0,25
1769641187422,0,0,0,0,0,26
1769641187424,0,0,0,0,0,27
1769641187425,0,0,0,0,0,26
1769641187426,0,0,0,0,0,25
1769641187428,0,0,0,0,0,25
1769641187429,0,0,0,0,0,25
1769641187431,0,0,0,0,0,25
1769641187432,0,0,0,0,0,25
1769641187434,0,0,0,0,0,26
1769641187435,0,0,0,0,0,25
1769641187436,0,0,0,0,0,25
1769641187438,0,0,0,0,0,27
1769641187439,0,0,0,0,0,26
1769641187441,0,0,0,0,0,25
1769641187442,0,0,0,0,0,25
1769641187444,0,0,0,0,0,25
1769641187445,0,0,0,0,0,26
1769641187446,0,0,0,0,0,26
1769641187448,0,0,0,0,0,25
1769641187449,0,0,0,0,0,25
1769641187451,0,0,0,0,0,24
1769641187452,0,0,0,0,0,25
1769641187454,0,0,0,0,0,25
1769641187455,0,0,0,0,0,26
